,cluster_ids,c_len,all_c_pickups,all_c_dropoffs,all_phhi,all_dhhi,all_hhi_ratio,morning_c_pickups,morning_c_dropoffs,morning_phhi,morning_dhhi,morning_hhi_ratio,late_morning_c_pickups,late_morning_c_dropoffs,late_morning_phhi,late_morning_dhhi,late_morning_hhi_ratio,afternoon_c_pickups,afternoon_c_dropoffs,afternoon_phhi,afternoon_dhhi,afternoon_hhi_ratio,evening_c_pickups,evening_c_dropoffs,evening_phhi,evening_dhhi,evening_hhi_ratio,late_evening_c_pickups,late_evening_c_dropoffs,late_evening_phhi,late_evening_dhhi,late_evening_hhi_ratio
96,3824,4,13066,12859,3156.3923168014016,2895.1700867547224,1.0902269028136757,2028,956,4251.587246011461,3393.2572959156882,1.2529516258990752,1989,1801,3396.966371857686,2969.80115618413,1.1438363018965272,2638,3114,3007.200414309782,2880.8942480743526,1.0438426944410941,4214,4600,3085.760192312154,2877.6512287334585,1.0723190362684398,2197,2388,2872.8690113903413,2860.1620610029486,1.004442737899592
97,3947,8,13667,13130,2573.4020871240054,2245.5857384906576,1.145982557251938,2200,1681,3712.822314049587,2527.188251235685,1.4691514619989936,2510,2260,2666.595768321138,2220.455791369723,1.2009227018549227,3217,3683,2444.3127312945135,2356.471371682339,1.037276650447683,4348,3822,2355.6379271968035,2270.755583157467,1.0373806607232068,1392,1684,2466.8053904082444,2459.659446742007,1.0029052573419068
98,1599,3,7267,5898,6265.121085042445,5608.272703323977,1.1171213342263402,1216,1263,7606.623853012466,7904.598196178587,0.9623036698677265,1609,1092,6688.615660588493,5701.824122153793,1.173065937723444,1721,1419,6389.353783677111,5413.717289915728,1.180215634011537,1986,1485,5647.969827057275,4953.20432155449,1.1402658683954194,735,639,5041.066222407329,4160.672608070611,1.2115988680842098
99,8414,10,18336,17684,1945.3118218501868,1585.690411798964,1.2267916910989154,1019,1441,1877.391388929284,1479.2092968825623,1.2691857689685235,3715,4139,2235.3617160795507,1772.4873639341647,1.261143950339935,5602,4799,2165.381594093302,1651.0138056215346,1.3115466307552348,5168,5063,1740.292428279769,1553.4906045958,1.1202465101052688,2832,2242,1811.7075034313257,1447.5574169552003,1.2515617565222943
100,4153,2,7472,6753,5685.173613180857,5247.682011509372,1.0833685426654978,869,1940,6824.941966017843,5286.024019555744,1.2911295788231083,2119,1703,5899.968842988035,5372.774858639498,1.0981232227702231,2313,1798,5456.639094544285,5200.445186284105,1.0492638416679938,1926,1078,5469.203736592445,5145.669331993212,1.0628750865485386,245,234,5233.985839233652,5082.182774490467,1.0298696586642153
101,4619,10,20505,21960,1519.2566910099358,1443.6722588843431,1.0523556725984355,2601,1308,1611.1524254785631,1467.7262482581903,1.0977199783614844,3115,3393,1587.5350721023165,1438.5966009491117,1.103530392783455,4346,5035,1461.4165100745902,1470.4184906252065,0.9938779465791479,6884,8304,1524.3146070298844,1446.8666701007198,1.053528039956697,3559,3920,1520.2462309776488,1446.2125156184923,1.051191449776311
102,687,5,7520,9150,4809.924244567677,4548.879452954701,1.0573866145086381,487,421,3657.855790596579,3757.200647705666,0.9735588097564734,919,1444,4044.172060987898,4658.324445024211,0.8681602384539102,2003,2660,4971.7012100421525,4678.373565492679,1.0626986367042248,2646,3204,5026.600713351604,4546.924412524293,1.105494672290145,1465,1421,5233.342263742154,4488.49344877605,1.165946285422164
103,2782,11,18221,17880,1974.2416045072068,1854.8739045788727,1.0643535388759675,2969,1608,2223.1193081852543,1893.4478725774109,1.1741117040413085,3112,3173,1936.7623297493406,1906.7764581971128,1.015725950162286,3956,4073,2001.6848631202067,1847.1627152611175,1.0836537824104173,5452,6224,1911.244751096611,1842.3402278930223,1.0374005420716406,2732,2802,2020.6719772599138,1894.9093667671862,1.066368667915387
104,4306,11,12777,15809,1962.5904850294112,1571.5802166655296,1.2488007065865847,1912,1008,1669.5206228882548,2152.3250503905265,0.7756823824474516,1623,1917,1864.9162588468523,1662.1155087949594,1.1220136320122085,2342,3252,2060.2177151937553,1675.0350621587397,1.2299549792937485,4171,6141,2095.1189904192283,1504.348987524648,1.3927080802352059,2729,3491,2009.1881224705235,1472.2647695539238,1.3646921151820268
105,4868,3,9202,8216,4443.1136064133925,4196.782123654512,1.058695323107309,1235,1675,5235.614417544953,7060.804633548676,0.7415039346462693,1798,1378,5160.362335607108,4377.413259577731,1.178861128616608,2158,1972,4468.58081788908,4208.734658443359,1.0617397342748682,2964,2257,4434.284285925028,3936.422676735147,1.126475648088382,1047,934,4321.520804883011,3772.2443589543714,1.1456099853724464
106,93,9,14622,15264,1816.6998158920997,1648.255723720932,1.102195363102338,1596,1236,1870.5127480355022,1703.2708078046942,1.098188696397822,2998,3052,1958.9977930583925,1701.9220363846239,1.1510502544639896,3938,3947,1791.7177913319222,1702.0370427546804,1.0526902448798041,3806,4436,1838.0663437904975,1640.6760084918785,1.1203103685779263,2284,2593,1826.6836072763856,1700.3103523101815,1.0743236402663214
107,6593,5,7063,7448,4476.705864929677,4319.274575113554,1.0364485487269546,766,307,3019.7560825965143,3364.3858290273633,0.8975653316996401,908,1001,4035.5673504240335,4095.155593657092,0.9854490893275573,1323,1579,4030.128050212274,4054.6300979327707,0.9939570202142511,2599,3067,5315.465252048136,4749.239594071711,1.1192244877860495,1467,1494,4823.89436496353,4202.727912990651,1.1478007772173047
108,6971,17,16189,18130,1537.26972611168,1286.0827102415628,1.195311711968305,2253,1000,1083.900757465166,1391.4599999999998,0.7789665225483781,2461,2558,1552.860132079126,1409.2170327067238,1.1019311405117656,3486,3861,1678.8438896146836,1297.7107020101064,1.293696574293651,4695,6811,1518.1514333899272,1187.7823106545522,1.278139453477227,3294,3900,1936.9101849916447,1439.7396449704142,1.3453197539972215
109,136,7,14579,15994,1781.1326471181999,1849.9223378580646,0.9628148223673471,623,1917,1898.002983544131,1899.2219901063677,0.9993581547767524,3396,3905,1758.540151858835,1871.1052018079843,0.939840341504913,5053,5197,1810.059754882434,1950.8683259598747,0.9278226166247486,4321,3783,1798.1970046554982,2043.4552534751197,0.8799786545839294,1186,1192,2058.089174148085,2174.5782847619475,0.9464314016974493
110,804,1,4448,5508,10000.0,10000.0,1.0,181,621,10000.0,10000.0,1.0,1364,1911,10000.0,10000.0,1.0,1987,2090,10000.0,10000.0,1.0,772,700,10000.0,10000.0,1.0,144,186,10000.0,10000.0,1.0
111,1653,7,9600,10250,2751.2810329861104,2367.024770969661,1.1623372373323484,1064,727,3077.018203403245,2364.2789705011464,1.3014615626137478,1431,1630,3223.750232571086,2520.8476043509345,1.2788358276823062,1967,2416,2856.762922744863,2336.1262938029035,1.2228632203331917,3317,3760,2603.090082616761,2329.320393843368,1.117532001822074,1821,1717,2475.243822377347,2419.4758027997123,1.0230496289787658
112,6694,6,8035,5434,3548.8860380204987,2860.933402455592,1.2404644005255154,1316,841,5141.5475651555325,3107.774703406425,1.6544145106528776,1988,1300,3903.4508864049485,2679.1005917159764,1.4570004942982637,2301,1508,3205.931853977287,3064.0914239880676,1.0462911872925147,1748,1291,3099.645754022904,2734.9744792194783,1.133336262394484,682,494,2686.337406799047,2858.5126784572767,0.9397675326207923
113,657,11,12191,11204,1724.6180894812207,1081.982597636561,1.59394253960129,3082,822,2545.8514217278025,1585.3860680436417,1.605824267693591,2321,1599,2364.361065750196,1352.7881129583418,1.74776895442975,2090,2171,1753.677800416657,1046.950495423425,1.6750341186928859,2864,4306,1274.6534713336039,1078.3223227982687,1.1820709303558252,1834,2306,1211.057583105499,1096.2916604295594,1.1046855748505564
114,2225,1,4304,5240,10000.0,10000.0,1.0,152,243,10000.0,10000.0,1.0,818,1119,10000.0,10000.0,1.0,1516,1791,10000.0,10000.0,1.0,1300,1516,10000.0,10000.0,1.0,518,571,10000.0,10000.0,1.0
115,5038,3,6248,7450,5300.280981079119,4997.342101707131,1.0606200002334243,1470,1307,6876.310796427414,6959.061588796482,0.9881089150723583,1034,1188,5845.900878824044,5155.355462594519,1.1339471974803454,1235,1582,5170.443705027128,5011.9869390312315,1.0316155584448758,1718,2349,4704.6407212003005,4503.701746402236,1.0446164035970154,791,1024,4259.215159162577,4301.052093505859,0.9902728603528305
116,1204,14,27422,31333,960.3216625924315,865.0415795554452,1.1101450904660002,2857,1651,1055.6647888397222,783.9347039640824,1.3466233648052526,3911,4264,1002.5411349862488,869.1081404067038,1.153528644337751,5401,6477,990.453090403654,854.9430939692328,1.15850177326457,9125,12397,938.8766372677801,879.1686539759228,1.0679141402754022,6128,6544,993.795227488087,921.6032827996007,1.0783329942892403
117,6648,7,10750,13115,2624.5861763115195,2500.0751584744994,1.0498029098905148,1257,629,2263.8854870956534,1849.8335612335425,1.2238319892877307,1482,1586,2491.5267510622293,2339.26586509639,1.0650891752996898,2011,2643,2651.995328527509,2479.690281898844,1.069486519298983,3289,5160,2666.5508668760617,2490.5023736554294,1.0706879443612967,2711,3097,2962.267881131301,2931.6391366482235,1.0104476516567777
118,8089,5,10100,10583,2814.250367611019,2813.1491273174383,1.0003914617546887,1315,2904,2674.5333892350623,2801.0547814736397,0.9548308040687393,2566,2191,2793.819167736374,2865.7524110604754,0.9748990027727195,2683,2517,2868.356123069717,2693.2078394529435,1.0650333335032733,2843,2296,2811.289961991421,2955.64775583047,0.9511586610568593,693,675,3173.4162902994067,3424.4609053497943,0.9266907633087011
119,3593,5,7672,7633,3673.5815190267053,3304.9591995316246,1.1115361180698755,672,677,3365.3539540816323,3239.048805552343,1.0389945184872726,1345,1481,3758.6047732894795,3502.765846570629,1.0730391176359473,1891,1675,3807.8364464589285,3047.7522833593234,1.2493917131158105,2237,2516,3458.4663307734013,3211.399349410198,1.0769343686292332,1527,1284,3939.0040609350403,3740.4406983627873,1.0530855529026741
120,5535,3,9822,10244,3682.2048218832792,3833.2098209391743,0.9606061222552912,672,3571,4079.905399659864,3610.531835648897,1.1300012256855256,3795,2610,3744.714371763693,4013.8195270181,0.9329553425501601,3537,2774,3673.089898467423,4028.0381896163217,0.9118806042941942,1630,1041,3628.845647182807,3937.5148221663017,0.9216081236708402,188,248,3433.6803983703035,3700.897502601457,0.9277966752542269
121,8105,1,4034,1649,10000.0,10000.0,1.0,748,230,10000.0,10000.0,1.0,611,310,10000.0,10000.0,1.0,918,508,10000.0,10000.0,1.0,1226,442,10000.0,10000.0,1.0,531,159,10000.0,10000.0,1.0
122,2227,7,11990,13564,2262.180952851313,2140.68047143022,1.0567578781806313,332,1535,2710.6619248076645,3071.8246347441354,0.8824273020498927,3326,4047,2464.042661745196,2193.51151276675,1.123332450002606,5309,5420,2353.22114956988,2270.51987309541,1.036423938611787,2609,2030,2029.1981011567557,1904.768375840229,1.0653253838601968,414,532,1866.7880230577146,1880.5472327435127,0.9926834011684328
123,2204,3,6054,6328,4712.507048937058,4298.3789862565745,1.0963451719833446,849,894,6006.692554533081,4235.494897627234,1.4181796223855894,1202,1103,4985.880437761801,4547.8785706829385,1.0963090505323427,1414,1853,4473.300936882939,4552.087905174993,0.9826921250350887,2138,1963,4408.056452749087,4228.966911811456,1.0423482956174086,451,515,4480.361453483512,3950.5702705250264,1.1341049890723947
124,6576,6,6851,7260,3520.280859543788,2659.8164211612743,1.3235051981545536,542,529,2553.0698111409156,2856.3005420935465,0.893837946503215,1544,1952,4492.276638299014,3371.9041840231116,1.3322669901429864,2137,2121,4107.076578648931,2892.849196012752,1.4197340754263177,1846,1933,3037.2014569289217,2200.790635272845,1.3800501548173763,782,725,2606.6352260908807,2048.81807372176,1.2722629009982442
125,4042,11,11069,11826,1565.6657459751495,1269.5347262746548,1.2332594875679115,1786,819,2113.972178785101,1645.012157832671,1.2850799726430544,1660,1609,1813.049789519524,1309.3958354980393,1.3846460637549804,2262,2634,1537.8087668401395,1357.9129069137941,1.1324796745140342,3206,4336,1434.1617732503269,1229.5945895344562,1.166369619268838,2155,2428,1381.3168533761125,1185.4490037969977,1.1652267191180299
126,5890,8,8359,8785,2313.8955727330035,1898.7882602446548,1.2186169575510557,668,811,1641.731507045789,1552.3147352752912,1.0576022179900524,1403,1482,2231.329972581918,1954.993889790395,1.1413488217199237,2131,2293,2394.878754573996,1949.780223813959,1.2282813854216765,2857,3012,2432.080126932493,1959.0341599516055,1.2414689731559214,1300,1187,2521.8106508875735,2039.981007389091,1.23619320069806
127,3900,3,7637,8098,3661.0056870638796,3856.874673249727,0.9492156207344917,539,585,4019.0210002030835,3889.458689458689,1.0333111420094363,1181,1494,3622.6636678255268,3906.2273189142115,0.9274072838220011,2086,2079,3750.102266031406,3868.069827665787,0.9695022150865437,2438,2686,3703.6301760275,3764.41037031041,0.9838539935065852,1393,1254,3580.083784732297,4104.530573933747,0.8722273400685562
128,8197,2,3831,4577,7726.5382537503165,7369.76338981339,1.0484106266464492,108,186,7882.3731138545945,8080.702971441786,0.9754563608774987,801,1078,8404.927673117716,7921.372293224931,1.0610443950862358,1323,1580,7782.816830435879,7293.102066976446,1.0671476634993067,1152,1308,7423.336829668209,7151.439272788485,1.0380199770295617,447,425,7207.333003017883,6771.8754325259515,1.0643038364823412
129,138,8,15926,16704,1690.5300697756509,1661.626949885131,1.0173944698552935,2151,3296,1820.054504181183,1806.4261476105196,1.0075443751678919,2984,3295,1727.2683983928582,1670.3056316071852,1.034103199862209,3637,3788,1675.778432477918,1632.89646959386,1.0262612870335397,5181,4522,1691.7078686503223,1665.4056114868956,1.0157933040347713,1973,1803,1742.6206653481402,1678.0592154137632,1.0384738806243246
130,6882,14,16977,17591,1189.197624417825,984.8280725798018,1.2075179998704422,1247,1246,1479.2518885742782,1386.201494863821,1.0671261674837527,2931,3424,1414.341523411022,1012.9688591798409,1.396233961778604,4818,5081,1212.8458022280845,987.8074000638583,1.2278160723939489,5361,5386,1088.0508258763011,919.3155116433537,1.1835445090351178,2620,2454,1112.7440125866792,1021.680751416944,1.0891308376353785
131,1155,4,5652,6870,4017.785636259003,3769.401380175393,1.0658948811845694,439,1475,3988.5118902454847,4123.5920712438965,0.9672421086604562,1883,1926,4204.6863106155115,3915.361630591491,1.0738947528533431,2091,2169,4332.893974563848,3830.7697572632183,1.1310765848948745,1050,1012,3537.904761904762,3643.3157837179147,0.9710672837407514,189,288,3793.0069147000363,3598.8136574074074,1.0539603535439859
132,6737,3,5298,4501,4425.543033468757,3734.5874063582896,1.1850152511985894,641,715,5195.2025038879865,4542.403051493961,1.1437123577528692,1197,946,4556.957696385212,3763.414666851414,1.210857186831793,1426,1136,4270.697072402133,3582.947951795279,1.1919506311171082,1403,1148,4246.0941806301435,3724.9298886717093,1.1399125104457413,631,556,4331.790406393393,3796.1932612183637,1.1410879553068731
133,6596,5,9744,9834,2528.051661112325,2344.1239689688778,1.0784632957037474,819,1911,3305.544001514698,2410.4765683595015,1.3713238472856646,2186,2247,2571.5042661066136,2329.3026413698212,1.1039803160118162,3121,3099,2469.436046354649,2374.6275042558673,1.0399256480980126,3046,2088,2551.755119250503,2482.746693383832,1.0277951939481256,572,489,2856.8022886204703,2430.7777234119962,1.1752626581629515
134,813,7,5977,6816,3212.9624438155643,2879.1905506788776,1.1159256003594438,800,454,2214.15625,2120.3594092646854,1.0442362933026728,807,883,2402.6294090278834,2321.96427036934,1.0347400430264642,1083,1475,3248.5171231037207,2958.0603274921,1.0981916402826968,2061,2758,3687.838725754352,3107.7553544543894,1.186656703999728,1226,1246,3989.9246611615117,3225.796062649274,1.236880628431506
135,1252,2,4374,6097,5909.988126621769,5997.31625366939,0.9854387990637995,738,342,5689.220848848054,6885.195444752232,0.8262976548014003,543,715,6001.343060346144,5970.463103330236,1.0051721209027626,842,1261,5914.009738153137,5821.072735974181,1.0159656143110196,1385,2516,5904.276088571466,5966.182094373436,0.9896238490842658,866,1263,6066.72924811589,6058.072843692425,1.0014289039842892
136,6510,1,3102,2357,10000.0,10000.0,1.0,427,642,10000.0,10000.0,1.0,681,439,10000.0,10000.0,1.0,794,551,10000.0,10000.0,1.0,975,556,10000.0,10000.0,1.0,225,169,10000.0,10000.0,1.0
137,6435,8,9054,11446,2216.724442877136,2140.878856232102,1.0354273136119998,1320,641,2199.368686868687,2579.4573124578646,0.8526478326454621,1220,1509,2118.744961031981,2224.2730934911847,0.952556125968521,1966,2796,2334.819086215408,2164.4399008598016,1.078717448004874,2928,4422,2226.379370838186,2117.6476484400905,1.0513455212807428,1620,2078,2221.338210638622,2041.9334130600519,1.087860258532972
138,1076,9,10709,10116,1777.649320911847,1661.7540992654444,1.0697427024236814,1129,1908,1854.0514544879693,2002.936988252047,0.9256663915852843,2447,2218,1882.05903027301,1801.4181859870996,1.0447651993930118,3065,2446,1841.9901588475898,1719.2753500132712,1.071375890332733,2864,2402,1780.5994663087918,1587.4885000773018,1.1216455843441302,1204,1142,1768.4407456871336,1697.3938860450066,1.0418564366386807
139,917,3,4805,5779,4648.744533150843,4326.868220859572,1.074390135280646,666,333,3947.776605434263,4087.060033005979,0.9659208755323138,639,821,4130.54924924263,4371.321625835816,0.9449200042453638,1036,1456,5083.164383357435,4747.681062069799,1.0706625649241441,1564,2075,4978.545404595732,4261.093337204239,1.1683727650664941,900,1094,4780.518518518518,4122.369313757273,1.159653139898178
140,779,3,6633,7493,3615.4859289525175,3564.8965236453887,1.0141909884260532,1192,589,3519.1686185306967,3530.6308929122188,0.9967534770047662,1047,1049,3538.385472113438,3580.558360088731,0.9882217007142293,1231,1769,3647.2035376388862,3603.9657936556373,1.0119972681370517,2134,2729,3760.115381000607,3565.709349023376,1.054520997913214,1029,1357,3676.5198929773214,3527.835959616584,1.0421459316880757
141,5650,4,8086,7823,2930.335707860754,2971.2693418583067,0.9862235195507548,1087,647,2917.9421599584957,2978.029617136756,0.9798230827415237,1566,1245,2771.7916974533878,3021.5190077579396,0.9173504089620613,1746,2048,3000.863370899152,2981.4767837524414,1.0065023438224834,2496,2617,3107.436642217292,2986.701542441188,1.0404242265457233,1191,1266,3139.5767726180325,3045.641382718268,1.0308425642075845
142,5802,9,6455,6413,2377.7754711309485,1712.1012453044646,1.3888054095236093,1189,615,2720.543869688573,1688.8624496001057,1.6108735618657115,1175,901,2435.36803983703,1523.5876772755885,1.5984429883233544,1297,1393,2301.3608891641884,1743.2820960509653,1.3201310874341174,1880,2305,2257.6844726120416,1863.170227883362,1.2117435319782155,914,1199,2368.8406456339267,1951.7585199231219,1.2136955578537623
